Wellenzahl	SKS (1050 °C)	Norm. ÜF = Referenz / Planck
1350.09181	5.02383E+09	0.041269372
1348.16311	5.00167E+09	0.041721847
1346.23441	4.97955E+09	0.042193552
1344.3057	4.95750E+09	0.042215105
1342.377	4.93550E+09	0.041136744
1340.4483	4.91355E+09	0.039591247
1338.5196	4.89166E+09	0.03944253
1336.59089	4.86983E+09	0.040945335
1334.66219	4.84805E+09	0.042512199
1332.73349	4.82633E+09	0.043225622
1330.80479	4.80466E+09	0.043368815
1328.87608	4.78305E+09	0.043374073
1326.94738	4.76149E+09	0.043372678
1325.01868	4.73999E+09	0.043314097
1323.08998	4.71854E+09	0.043051233
1321.16127	4.69715E+09	0.042467369
1319.23257	4.67582E+09	0.041924954
1317.30387	4.65454E+09	0.041894034
1315.37517	4.63331E+09	0.0421105
1313.44646	4.61215E+09	0.042287837
1311.51776	4.59103E+09	0.042601421
1309.58906	4.56998E+09	0.042946683
1307.66036	4.54898E+09	0.043130358
1305.73165	4.52803E+09	0.043275156
1303.80295	4.50714E+09	0.043459587
1301.87425	4.48631E+09	0.043641941
1299.94554	4.46553E+09	0.043805422
1298.01684	4.44481E+09	0.043963723
1296.08814	4.42414E+09	0.044184517
1294.15944	4.40353E+09	0.044476137
1292.23073	4.38297E+09	0.044730512
1290.30203	4.36247E+09	0.044908432
1288.37333	4.34202E+09	0.045153794
1286.44463	4.32163E+09	0.045609839
1284.51592	4.30130E+09	0.046166131
1282.58722	4.28102E+09	0.046646474
1280.65852	4.26080E+09	0.047068002
1278.72982	4.24063E+09	0.047506743
1276.80111	4.22052E+09	0.0479476
1274.87241	4.20047E+09	0.048284706
1272.94371	4.18047E+09	0.048498428
1271.01501	4.16052E+09	0.048782307
1269.0863	4.14064E+09	0.049259243
1267.1576	4.12080E+09	0.049805431
1265.2289	4.10102E+09	0.050293945
1263.3002	4.08130E+09	0.050670045
1261.37149	4.06164E+09	0.050984189
1259.44279	4.04203E+09	0.051447158
1257.51409	4.02247E+09	0.052074057
1255.58539	4.00297E+09	0.052652742
1253.65668	3.98353E+09	0.053125676
1251.72798	3.96414E+09	0.053558441
1249.79928	3.94481E+09	0.053969198
1247.87057	3.92553E+09	0.054335964
1245.94187	3.90631E+09	0.054657346
1244.01317	3.88714E+09	0.054990662
1242.08447	3.86803E+09	0.055368005
1240.15576	3.84898E+09	0.055734888
1238.22706	3.82998E+09	0.056050963
1236.29836	3.81104E+09	0.056330597
1234.36966	3.79215E+09	0.056577398
1232.44095	3.77332E+09	0.056798997
1230.51225	3.75454E+09	0.057017146
1228.58355	3.73582E+09	0.057230826
1226.65485	3.71715E+09	0.057447796
1224.72614	3.69854E+09	0.057729877
1222.79744	3.67998E+09	0.058097407
1220.86874	3.66148E+09	0.058469503
1218.94004	3.64304E+09	0.058800853
1217.01133	3.62465E+09	0.059095995
1215.08263	3.60632E+09	0.05931754
1213.15393	3.58804E+09	0.059455288
1211.22523	3.56982E+09	0.059572277
1209.29652	3.55165E+09	0.059686103
1207.36782	3.53354E+09	0.059742451
1205.43912	3.51548E+09	0.059726363
1203.51042	3.49748E+09	0.059660383
1201.58171	3.47953E+09	0.059552716
1199.65301	3.46164E+09	0.05940595
1197.72431	3.44380E+09	0.059241749
1195.79561	3.42602E+09	0.059086812
1193.8669	3.40830E+09	0.05893341
1191.9382	3.39063E+09	0.058762956
1190.0095	3.37301E+09	0.058563794
1188.08079	3.35545E+09	0.058357814
1186.15209	3.33794E+09	0.058199587
1184.22339	3.32049E+09	0.05808745
1182.29469	3.30310E+09	0.057976199
1180.36598	3.28576E+09	0.057857624
1178.43728	3.26847E+09	0.057737462
1176.50858	3.25124E+09	0.057600524
1174.57988	3.23407E+09	0.057472905
1172.65117	3.21695E+09	0.057391942
1170.72247	3.19988E+09	0.057317113
1168.79377	3.18287E+09	0.057208297
1166.86507	3.16592E+09	0.057079116
1164.93636	3.14902E+09	0.056950807
1163.00766	3.13217E+09	0.056822591
1161.07896	3.11538E+09	0.056679917
1159.15026	3.09865E+09	0.056522834
1157.22155	3.08196E+09	0.056343692
1155.29285	3.06534E+09	0.056124965
1153.36415	3.04877E+09	0.055863671
1151.43545	3.03225E+09	0.055554615
1149.50674	3.01579E+09	0.055174258
1147.57804	2.99938E+09	0.054696933
1145.64934	2.98302E+09	0.05411057
1143.72064	2.96672E+09	0.053397974
1141.79193	2.95048E+09	0.05252974
1139.86323	2.93429E+09	0.051467517
1137.93453	2.91815E+09	0.050160862
1136.00582	2.90207E+09	0.048548997
1134.07712	2.88605E+09	0.04656019
1132.14842	2.87007E+09	0.044129269
1130.21972	2.85415E+09	0.041258004
1128.29101	2.83829E+09	0.038059382
1126.36231	2.82248E+09	0.03471172
1124.43361	2.80673E+09	0.031413156
1122.50491	2.79102E+09	0.028347397
1120.5762	2.77538E+09	0.025629539
1118.6475	2.75978E+09	0.023303323
1116.7188	2.74424E+09	0.021373901
1114.7901	2.72876E+09	0.019845289
1112.86139	2.71333E+09	0.018723306
1110.93269	2.69795E+09	0.01799595
1109.00399	2.68263E+09	0.017637463
1107.07529	2.66736E+09	0.017634564
1105.14658	2.65214E+09	0.018000535
1103.21788	2.63698E+09	0.018754085
1101.28918	2.62187E+09	0.019924604
1099.36048	2.60682E+09	0.021553994
1097.43177	2.59181E+09	0.023668947
1095.50307	2.57687E+09	0.026260906
1093.57437	2.56197E+09	0.029284659
1091.64567	2.54713E+09	0.032663649
1089.71696	2.53235E+09	0.036289494
1087.78826	2.51761E+09	0.040054093
1085.85956	2.50293E+09	0.043852619
1083.93085	2.48831E+09	0.047581961
1082.00215	2.47373E+09	0.051178379
1080.07345	2.45921E+09	0.054599183
1078.14475	2.44475E+09	0.057801193
1076.21604	2.43033E+09	0.06076794
1074.28734	2.41597E+09	0.063516668
1072.35864	2.40166E+09	0.066059281
1070.42994	2.38741E+09	0.068377846
1068.50123	2.37321E+09	0.070441479
1066.57253	2.35906E+09	0.072246881
1064.64383	2.34496E+09	0.073837297
1062.71513	2.33092E+09	0.075272375
1060.78642	2.31693E+09	0.076612168
1058.85772	2.30299E+09	0.077886074
1056.92902	2.28911E+09	0.079080173
1055.00032	2.27528E+09	0.080179524
1053.07161	2.26150E+09	0.081177689
1051.14291	2.24777E+09	0.082079282
1049.21421	2.23410E+09	0.08290652
1047.28551	2.22047E+09	0.08368149
1045.3568	2.20690E+09	0.084407394
1043.4281	2.19339E+09	0.085066846
1041.4994	2.17992E+09	0.085624932
1039.5707	2.16651E+09	0.08605653
1037.64199	2.15315E+09	0.086367169
1035.71329	2.13984E+09	0.086557231
1033.78459	2.12658E+09	0.086636169
1031.85589	2.11338E+09	0.086641474
1029.92718	2.10022E+09	0.086590821
1027.99848	2.08712E+09	0.08648376
1026.06978	2.07407E+09	0.08632586
1024.14107	2.06108E+09	0.086112822
1022.21237	2.04813E+09	0.08584514
1020.28367	2.03524E+09	0.085537856
1018.35497	2.02239E+09	0.085175681
1016.42626	2.00960E+09	0.084744174
1014.49756	1.99686E+09	0.08429677
1012.56886	1.98417E+09	0.083918408
1010.64016	1.97154E+09	0.083629669
1008.71145	1.95895E+09	0.083353687
1006.78275	1.94642E+09	0.083012094
1004.85405	1.93393E+09	0.082592892
1002.92535	1.92150E+09	0.082109189
1000.99664	1.90912E+09	0.081565624
999.06794	1.89679E+09	0.080967502
997.13924	1.88451E+09	0.080313248
995.21054	1.87228E+09	0.079584438
993.28183	1.86011E+09	0.078781756
991.35313	1.84798E+09	0.077915903
989.42443	1.83590E+09	0.076989213
987.49573	1.82388E+09	0.076025674
985.56702	1.81190E+09	0.075068945
983.63832	1.79998E+09	0.074151747
981.70962	1.78810E+09	0.07329294
979.78092	1.77628E+09	0.072530024
977.85221	1.76450E+09	0.071885446
975.92351	1.75278E+09	0.071338656
973.99481	1.74111E+09	0.070883964
972.0661	1.72948E+09	0.070530006
970.1374	1.71791E+09	0.070275037
968.2087	1.70638E+09	0.070123684
966.28	1.69491E+09	0.070078195
964.35129	1.68349E+09	0.070129536
962.42259	1.67211E+09	0.07028824
960.49389	1.66079E+09	0.070567241
958.56519	1.64951E+09	0.070945744
956.63648	1.63828E+09	0.071406011
954.70778	1.62711E+09	0.071949841
952.77908	1.61598E+09	0.072575357
950.85038	1.60490E+09	0.073261958
948.92167	1.59387E+09	0.07398615
946.99297	1.58289E+09	0.074717481
945.06427	1.57196E+09	0.07536651
943.13557	1.56108E+09	0.075836379
941.20686	1.55025E+09	0.076098232
939.27816	1.53946E+09	0.076168342
937.34946	1.52873E+09	0.076090561
935.42076	1.51804E+09	0.075904998
933.49205	1.50740E+09	0.075613999
931.56335	1.49681E+09	0.07523102
929.63465	1.48627E+09	0.074798978
927.70595	1.47578E+09	0.074326595
925.77724	1.46533E+09	0.073795355
923.84854	1.45493E+09	0.07320631
921.91984	1.44459E+09	0.072557462
919.99113	1.43428E+09	0.071824815
918.06243	1.42403E+09	0.070973611
916.13373	1.41383E+09	0.06995386
914.20503	1.40367E+09	0.068727933
912.27632	1.39356E+09	0.06740066
910.34762	1.38350E+09	0.066226792
908.41892	1.37348E+09	0.065359707
906.49022	1.36352E+09	0.064748082
904.56151	1.35360E+09	0.064292977
902.63281	1.34372E+09	0.063949497
900.70411	1.33390E+09	0.063728273
898.77541	1.32412E+09	0.063651412
896.8467	1.31439E+09	0.06368976
894.918	1.30470E+09	0.063796871
892.9893	1.29507E+09	0.063976286
891.0606	1.28548E+09	0.064238867
889.13189	1.27593E+09	0.064589725
887.20319	1.26644E+09	0.065045328
885.27449	1.25698E+09	0.065586347
883.34579	1.24758E+09	0.066191757
881.41708	1.23822E+09	0.066880278
879.48838	1.22891E+09	0.067664905
877.55968	1.21964E+09	0.068539919
875.63098	1.21042E+09	0.069497506
873.70227	1.20125E+09	0.070516701
871.77357	1.19212E+09	0.071579789
869.84487	1.18304E+09	0.072698568
867.91616	1.17400E+09	0.073893269
865.98746	1.16501E+09	0.075247642
864.05876	1.15607E+09	0.076969949
862.13006	1.14717E+09	0.07924448
860.20135	1.13831E+09	0.081951739
858.27265	1.12950E+09	0.084693994
856.34395	1.12074E+09	0.087197642
854.41525	1.11202E+09	0.089458711
852.48654	1.10335E+09	0.091543214
850.55784	1.09472E+09	0.093473027
848.62914	1.08613E+09	0.09528447
846.70044	1.07759E+09	0.097077688
844.77173	1.06910E+09	0.098982387
842.84303	1.06065E+09	0.101031013
840.91433	1.05224E+09	0.102976286
838.98563	1.04388E+09	0.104410441
837.05692	1.03556E+09	0.105017892
835.12822	1.02728E+09	0.104633533
833.19952	1.01905E+09	0.103211364
831.27082	1.01087E+09	0.100828493
829.34211	1.00273E+09	0.097852819
827.41341	9.94628E+08	0.094878657
825.48471	9.86574E+08	0.092361381
823.55601	9.78562E+08	0.090460056
821.6273	9.70594E+08	0.089156106
819.6986	9.62670E+08	0.088445854
817.7699	9.54789E+08	0.088462884
815.8412	9.46950E+08	0.089346719
813.91249	9.39155E+08	0.090974603
811.98379	9.31403E+08	0.093037708
810.05509	9.23693E+08	0.095327486
808.12638	9.16027E+08	0.097941629
806.19768	9.08402E+08	0.101104079
804.26898	9.00821E+08	0.104739346
802.34028	8.93282E+08	0.108178179
800.41157	8.85785E+08	0.109891838
798.48287	8.78330E+08	0.108761522
796.55417	8.70918E+08	0.105908066
794.62547	8.63547E+08	0.103436087
792.69676	8.56218E+08	0.10214639
790.76806	8.48931E+08	0.101731065
788.83936	8.41686E+08	0.101769237
786.91066	8.34483E+08	0.101959614
784.98195	8.27321E+08	0.102197931
783.05325	8.20200E+08	0.102452013
781.12455	8.13120E+08	0.10268564
779.19585	8.06082E+08	0.102891891
777.26714	7.99085E+08	0.103064832
775.33844	7.92128E+08	0.10323329
773.40974	7.85213E+08	0.103364473
771.48104	7.78338E+08	0.10344372
769.55233	7.71504E+08	0.10346712
767.62363	7.64711E+08	0.103397315
765.69493	7.57957E+08	0.103275361
763.76623	7.51245E+08	0.103115608
761.83752	7.44572E+08	0.102890786
759.90882	7.37939E+08	0.102551856
757.98012	7.31347E+08	0.102075704
756.05141	7.24794E+08	0.101481562
754.12271	7.18281E+08	0.100807776
752.19401	7.11808E+08	0.100010445
750.26531	7.05374E+08	0.098877587
748.3366	6.98979E+08	0.097228149
746.4079	6.92624E+08	0.094945613
744.4792	6.86309E+08	0.091994846
742.5505	6.80032E+08	0.088621393
740.62179	6.73794E+08	0.085872485
738.69309	6.67595E+08	0.08514537
736.76439	6.61435E+08	0.086705518
734.83569	6.55314E+08	0.089782695
732.90698	6.49231E+08	0.093627379
730.97828	6.43186E+08	0.097951453
729.04958	6.37180E+08	0.102685391
727.12088	6.31212E+08	0.10784169
725.19217	6.25282E+08	0.113194456
723.26347	6.19390E+08	0.117857319
721.33477	6.13536E+08	0.122350754
719.40607	6.07719E+08	0.129420158
717.47736	6.01941E+08	0.140148559
715.54866	5.96199E+08	0.153113197
713.61996	5.90495E+08	0.167445958
711.69126	5.84829E+08	0.18200248
709.76255	5.79199E+08	0.194610991
707.83385	5.73607E+08	0.204172052
705.90515	5.68051E+08	0.211025025
703.97644	5.62533E+08	0.215930955
702.04774	5.57051E+08	0.218716505
700.11904	5.51605E+08	0.218535747
698.19034	5.46196E+08	0.215191369
696.26163	5.40824E+08	0.209845169
694.33293	5.35487E+08	0.204286135
692.40423	5.30187E+08	0.199157747
690.47553	5.24923E+08	0.194715688
688.54682	5.19694E+08	0.191660238
686.61812	5.14501E+08	0.190247449
684.68942	5.09344E+08	0.18971247
682.76072	5.04223E+08	0.189577763
680.83201	4.99137E+08	0.190045413
678.90331	4.94086E+08	0.191242651
676.97461	4.89070E+08	0.193555434
675.04591	4.84089E+08	0.196847986
673.1172	4.79143E+08	0.194998529
671.1885	4.74232E+08	0.172504261
669.2598	4.69356E+08	0.140329257
667.3311	4.64514E+08	0.144480858
665.40239	4.59707E+08	0.184148018
663.47369	4.54934E+08	0.210358046
661.54499	4.50195E+08	0.212124129
659.61629	4.45490E+08	0.208449467
657.68758	4.40819E+08	0.20644942
655.75888	4.36182E+08	0.205953157
653.83018	4.31578E+08	0.206280487
651.90148	4.27008E+08	0.206747151
649.97277	4.22472E+08	0.207636355
648.04407	4.17969E+08	0.210622099
646.11537	4.13499E+08	0.215254274
644.18666	4.09062E+08	0.218791838
642.25796	4.04658E+08	0.220712699
640.32926	4.00287E+08	0.222182771
638.40056	3.95949E+08	0.223503172
636.47185	3.91643E+08	0.223722721
634.54315	3.87370E+08	0.221131411
632.61445	3.83129E+08	0.210129665
630.68575	3.78920E+08	0.182146818
628.75704	3.74743E+08	0.136878883
626.82834	3.70599E+08	0.087958275
624.89964	3.66486E+08	0.050984632
622.97094	3.62405E+08	0.030442849
621.04223	3.58355E+08	0.021871988
619.11353	3.54337E+08	0.01910323
617.18483	3.50350E+08	0.018271296
615.25613	3.46394E+08	0.017883728
613.32742	3.42470E+08	0.017030154
611.39872	3.38576E+08	0.016060506
609.47002	3.34714E+08	0.0165531
607.54132	3.30882E+08	0.019318012
605.61261	3.27080E+08	0.023789394
603.68391	3.23309E+08	0.030192427
601.75521	3.19568E+08	0.040170347
599.82651	3.15858E+08	0.05433037
597.8978	3.12177E+08	0.070967105
595.9691	3.08527E+08	0.087670805
594.0404	3.04906E+08	0.103429303
592.11169	3.01315E+08	0.118719615
590.18299	2.97753E+08	0.133976158
588.25429	2.94221E+08	0.147716978
586.32559	2.90718E+08	0.158649465
584.39688	2.87245E+08	0.167519278
582.46818	2.83800E+08	0.174737527
580.53948	2.80384E+08	0.180324019
578.61078	2.76997E+08	0.183881413
576.68207	2.73639E+08	0.185310052
574.75337	2.70309E+08	0.185894183
572.82467	2.67008E+08	0.184648164
570.89597	2.63735E+08	0.179377232
568.96726	2.60490E+08	0.172834773
567.03856	2.57273E+08	0.170427195
565.10986	2.54084E+08	0.17303345
563.18116	2.50923E+08	0.177895831
561.25245	2.47789E+08	0.183302289
559.32375	2.44683E+08	0.188802637
557.39505	2.41604E+08	0.19423742
555.46635	2.38552E+08	0.199762982
553.53764	2.35528E+08	0.205410419
551.60894	2.32530E+08	0.210833071
549.68024	2.29560E+08	0.216055128
547.75154	2.26616E+08	0.221685245
545.82283	2.23698E+08	0.228616889
543.89413	2.20807E+08	0.23707102
541.96543	2.17943E+08	0.245697853
540.03672	2.15104E+08	0.253218183
538.10802	2.12292E+08	0.259366148
536.17932	2.09505E+08	0.264954995
534.25062	2.06745E+08	0.270954039
532.32191	2.04010E+08	0.276748397
530.39321	2.01300E+08	0.280712842
528.46451	1.98616E+08	0.280681443
526.53581	1.95957E+08	0.279561087
524.6071	1.93324E+08	0.284087285
522.6784	1.90715E+08	0.289741249
520.7497	1.88131E+08	0.28584975
518.821	1.85572E+08	0.272343145
516.89229	1.83038E+08	0.257463175
514.96359	1.80528E+08	0.250159322
513.03489	1.78043E+08	0.25597922
511.10619	1.75581E+08	0.27252644
509.17748	1.73144E+08	0.291585265
507.24878	1.70731E+08	0.308676295
505.32008	1.68342E+08	0.322457777
503.39138	1.65976E+08	0.332286791
501.46267	1.63634E+08	0.344733225
499.53397	1.61315E+08	0.362891219
497.60527	1.59020E+08	0.379028157
495.67657	1.56748E+08	0.388635422
493.74786	1.54499E+08	0.393812358
491.81916	1.52273E+08	0.399936261
489.89046	1.50069E+08	0.410111789
487.96175	1.47888E+08	0.419316742
486.03305	1.45730E+08	0.425086791
484.10435	1.43594E+08	0.435333743
482.17565	1.41481E+08	0.455650529
480.24694	1.39390E+08	0.478258661
478.31824	1.37320E+08	0.494763687
476.38954	1.35273E+08	0.502655274
474.46084	1.33247E+08	0.500093657
472.53213	1.31243E+08	0.502259705
470.60343	1.29260E+08	0.52522933
468.67473	1.27299E+08	0.555911975
466.74603	1.25359E+08	0.581856638
464.81732	1.23440E+08	0.60281009
462.88862	1.21542E+08	0.61354424
460.95992	1.19664E+08	0.605783355
459.03122	1.17808E+08	0.586045584
457.10251	1.15972E+08	0.591798197
455.17381	1.14157E+08	0.63242792
453.24511	1.12361E+08	0.669894314
451.31641	1.10586E+08	0.693883287
449.3877	1.08831E+08	0.710963614
447.459	1.07096E+08	0.71637457
445.5303	1.05381E+08	0.715246407
443.6016	1.03686E+08	0.718488039
441.67289	1.02010E+08	0.739230178
439.74419	1.00353E+08	0.77016753
437.81549	9.87155E+07	0.786980535
435.88679	9.70973E+07	0.796717795
433.95808	9.54980E+07	0.816363214
432.02938	9.39177E+07	0.837552974
430.10068	9.23561E+07	0.853683347
428.17197	9.08132E+07	0.860801059
426.24327	8.92887E+07	0.847857908
424.31457	8.77826E+07	0.822218469
422.38587	8.62948E+07	0.774340774
420.45716	8.48251E+07	0.69770959
418.52846	8.33733E+07	0.687796231
416.59976	8.19394E+07	0.798650926
414.67106	8.05233E+07	0.916597195
412.74235	7.91247E+07	0.96386753
410.81365	7.77436E+07	0.977396972
408.88495	7.63799E+07	0.98686929
406.95625	7.50333E+07	0.996228374
405.02754	7.37039E+07	1
403.09884	7.23914E+07	0.972498469
401.17014	7.10957E+07	0.882404605
399.24144	6.98168E+07	0.765797223
